Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
0.2352541337713604,1,-0.15388175532184306,0.7277535258652408,-1.0110743497219792,-0.883021571376696,-0.6524254825865929,0,1.3894600706865181,0.3677263173442237,-0.05669273265337067,1.1457897492299114,-0.10714405988262975,0.7346535007882826,2.135292495346896,1,-1.1613806681674528,-0.43002233669178214,-1.5852985609834813,-0.9327411182149923,-0.4211637698327758,-2.1614551417899697,-2.4746305265748063,-0.1664208275050331,-0.07155936462211691,-0.6773892117933797,0.24000556289145844,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.3522881502396888,0,1.7268952541673506,-1.3075103429241157,-0.14556323322845618,-1.8543452998910617,0.26374647168394205,1,-0.23132242346512252,-1.039226549016285,-0.05669273265337067,-0.6611905004516694,-0.026387209684074823,1.5020994596050232,-0.677667678163985,0,2.1301329807451346,2.3254605974497315,1.1863492542459166,0.24885031752760825,-0.16538453073488574,0.14814074636121213,0.33406448209135375,0.4893269107237538,0.7594526116347233,-0.3676719414202376,0.8017207100842335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.4349662761096366,0,1.7268952541673506,1.444918194089923,-0.7637854592952583,1.059625885652035,1.179918425954477,0,-0.4768955286396135,0.3677263173442237,-0.9583120953334812,0.24229962438912095,-0.8597291744989501,1.2549558457487846,-0.677667678163985,1,-1.1613806681674528,-0.43002233669178214,0.2624666491694506,-0.9327411182149923,-0.4211637698327758,0.14814074636121213,0.33406448209135375,0.16145304160936033,0.7594526116347233,0.2517625993260466,-1.1642823050904794,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-1.1051866859906336,0,-0.15388175532184306,-0.5359400791789404,-0.8874299045086187,-1.8543452998910617,-1.5685974368571278,1,-1.2627294651979848,0.3677263173442237,-0.9583120953334812,-0.6611905004516694,-0.6494606735830318,0.33212611597780717,2.537143948705593,0,-0.8870878640914038,-0.43002233669178214,1.1863492542459166,0.24885031752760825,-0.676943008930666,0.14814074636121213,0.33406448209135375,-0.82216856573382,-0.6255673487933437,-0.0579546710470955,-0.6025671578977042,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.5466696777564695,0,1.7268952541673506,0.4878743092521575,-0.8874299045086187,-0.883021571376696,1.179918425954477,1,0.6527407551630451,0.3677263173442237,-0.9583120953334812,1.1457897492299114,-0.735372216347452,-0.34200474836232164,-1.0795191315226824,0,-0.6127950600153549,-0.43002233669178214,0.2624666491694506,-0.9327411182149923,-0.4211637698327758,-0.6217245496891818,-1.0702830222417261,-0.0024838929478363846,0.7594526116347233,0.2517625993260466,0.520863136487846,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2.469322166708017,0,-0.15388175532184306,1.2767554442993079,-0.7637854592952583,0.08830215713766952,0.26374647168394205,0,0.7509699972328415,1.7746791837047324,-0.9583120953334812,-1.5646806252924597,-0.8208542013980501,-0.6106391112495374,0.5278866819121069,1,1.3072545685169876,2.3254605974497315,-1.5852985609834813,2.6120331890128092,0.09039470836300437,0.14814074636121213,-1.0702830222417261,-0.9861055002910167,-1.1795753329645706,-0.6773892117933797,-1.1642823050904794,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.7700764810501352,0,-0.15388175532184306,1.3608368191946154,1.8327478901853105,-1.8543452998910617,1.179918425954477,1,0.06336530274426669,0.3677263173442237,-0.9583120953334812,0.24229962438912095,-0.8159142876890959,-0.13402519688490355,-0.677667678163985,0,1.8558401766690855,2.3254605974497315,-0.6614159559070153,0.24885031752760825,-1.3163911066753913,-0.6217245496891818,0.33406448209135375,-0.9861055002910167,-1.1795753329645706,-0.6773892117933797,-1.1642823050904794,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.12355073212452757,0,1.7268952541673506,-1.4633081846418914,1.7091034449719502,0.08830215713766952,1.179918425954477,1,-1.066270981058392,-1.039226549016285,0.8449266300267398,0.24229962438912095,0.6516696415841111,-0.7770510297328285,-1.0795191315226824,0,1.5815473725930367,2.3254605974497315,-0.6614159559070153,-0.9327411182149923,-0.16538453073488574,-0.6217245496891818,0.33406448209135375,0.32538997616655707,0.7594526116347233,-0.3676719414202376,1.082578283680621,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.09985607116913811,0,-0.15388175532184306,1.214930903935111,2.2036812258253917,0.08830215713766952,0.26374647168394205,1,1.3894600706865181,0.3677263173442237,-0.05669273265337067,0.24229962438912095,-0.2695168757073838,0.3243498581047562,1.3315895886295015,0,-0.6127950600153549,-0.43002233669178214,-0.6614159559070153,1.4304417532702087,0.7298428061077297,0.14814074636121213,-1.0702830222417261,-0.0024838929478363846,0.7594526116347233,1.4906316808186149,0.8017207100842335,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.21155947281597096,0,-0.15388175532184306,0.0031699127968551066,0.8435923284784272,0.08830215713766952,-1.5685974368571278,1,0.8983138603375361,1.7746791837047324,-0.9583120953334812,-0.6611905004516694,-0.8732602424843463,0.31049398044004717,-1.0795191315226824,0,-0.6127950600153549,-0.43002233669178214,0.2624666491694506,0.24885031752760825,-0.676943008930666,1.6878713384619999,0.33406448209135375,-0.33035776206222983,-0.07155936462211691,-0.6773892117933797,-0.32170958430131663,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.8817798826969679,0,-0.15388175532184306,-1.6191060263596673,0.7199478832650668,-0.883021571376696,1.179918425954477,0,-0.8206978758839009,-1.039226549016285,-0.05669273265337067,0.24229962438912095,-0.49374600232252036,-0.22635058581403614,-1.0795191315226824,1,-0.8870878640914038,-0.43002233669178214,1.1863492542459166,-0.9327411182149923,-0.16538453073488574,0.14814074636121213,0.33406448209135375,0.32538997616655707,0.2054446274634965,-0.6773892117933797,1.082578283680621,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.6583730794033024,0,-0.15388175532184306,-0.3405745316280787,2.0800367806120312,-1.8543452998910617,-1.5685974368571278,1,-1.7047610545120686,0.3677263173442237,-0.9583120953334812,0.24229962438912095,-0.7690924968824869,0.12541904306143378,-0.677667678163985,0,0.4843761562888409,-0.43002233669178214,1.1863492542459166,0.24885031752760825,-0.804832628479611,-1.3915898457395757,-1.0702830222417261,-0.33035776206222983,-0.6255673487933437,0.5614798696991887,-0.32170958430131663,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
-0.3232628744628038,0,-0.15388175532184306,1.331161039819801,1.2145256641185085,-0.883021571376696,-0.6524254825865929,1,1.3403454496516198,0.3677263173442237,-0.9583120953334812,1.1457897492299114,-0.8227872111102496,-0.781151238429528,-1.0795191315226824,0,-1.1613806681674528,-0.43002233669178214,0.2624666491694506,0.24885031752760825,-1.0606118675775011,-0.6217245496891818,0.33406448209135375,-0.82216856573382,-0.6255673487933437,-0.3676719414202376,-0.6025671578977042,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.9934832843438008,1,-0.15388175532184306,-1.7427551070880607,1.8327478901853105,0.08830215713766952,0.26374647168394205,1,-0.7715832548490027,-1.039226549016285,-0.9583120953334812,0.24229962438912095,-0.9587422275349444,-0.18888316151660867,0.9297381352708041,1,-0.33850225593930594,-0.43002233669178214,-0.6614159559070153,-0.9327411182149923,-0.676943008930666,0.918006042411606,0.33406448209135375,-0.49429469661942654,-0.6255673487933437,-0.6773892117933797,-0.32170958430131663,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.8817798826969679,0,-0.15388175532184306,1.4374992492462193,1.4618145545452292,1.059625885652035,-0.6524254825865929,0,-0.7224686338141045,1.7746791837047324,0.8449266300267398,-1.5646806252924597,0.749179242621728,-0.5779788281827233,-0.677667678163985,0,-1.1613806681674528,-0.43002233669178214,0.2624666491694506,0.24885031752760825,-0.16538453073488574,-1.3915898457395757,0.33406448209135375,0.4893269107237538,1.3134605958059502,1.800348951191757,1.082578283680621,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.6637036942247978,0,-2.034658764811037,0.7796861397711661,0.8435923284784272,-0.883021571376696,1.179918425954477,1,1.4876893127563144,1.7746791837047324,-0.9583120953334812,1.1457897492299114,-0.7639378043166217,-0.9838994891559846,-0.677667678163985,1,-0.6127950600153549,-0.43002233669178214,-0.6614159559070153,1.4304417532702087,-1.3163911066753913,-0.6217245496891818,-1.0702830222417261,-0.9861055002910167,-1.1795753329645706,-0.6773892117933797,-1.1642823050904794,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.7991017568270202,0,-0.15388175532184306,1.0170923747696816,-0.8874299045086187,1.059625885652035,-1.5685974368571278,0,0.6036261341281469,-1.039226549016285,1.7465459927068503,1.1457897492299114,1.9190796762162194,1.0940580010300207,-0.2758162248052877,0,0.21008335221279195,-0.43002233669178214,0.2624666491694506,-0.9327411182149923,2.5202974797929603,0.14814074636121213,0.33406448209135375,2.9483809290817047,1.0364566037203369,0.2517625993260466,0.8017207100842335,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.12355073212452757,0,-0.15388175532184306,-1.0799960343838717,-0.8874299045086187,0.08830215713766952,1.179918425954477,1,-1.0171563600234936,0.3677263173442237,-0.9583120953334812,1.1457897492299114,-0.5472259376933719,-1.4106039666263095,0.9297381352708041,1,-1.1613806681674528,-0.43002233669178214,0.2624666491694506,-0.9327411182149923,-0.676943008930666,0.14814074636121213,0.33406448209135375,-0.6582316311766233,-0.6255673487933437,-0.3676719414202376,-0.6025671578977042,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1.4402968909311322,0,-2.034658764811037,-0.3331555867843751,0.22537010241162508,-0.883021571376696,-1.5685974368571278,0,1.4876893127563144,1.7746791837047324,-0.05669273265337067,0.24229962438912095,-0.5328357542803316,-0.855520540997252,-1.0795191315226824,0,0.7586689603648898,-0.43002233669178214,1.1863492542459166,0.24885031752760825,-0.804832628479611,1.6878713384619999,-1.0702830222417261,-0.49429469661942654,-0.6255673487933437,-0.3676719414202376,-0.32170958430131663,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.09985607116913811,1,-0.15388175532184306,1.0146193931551137,-0.021918788015095763,1.059625885652035,0.26374647168394205,1,0.8000846182677397,-1.039226549016285,-0.9583120953334812,-1.5646806252924597,-0.6185325181878406,-1.0316881284485524,1.7334410419881987,0,2.1301329807451346,2.3254605974497315,-0.6614159559070153,-0.9327411182149923,-0.16538453073488574,0.918006042411606,0.33406448209135375,-0.33035776206222983,-0.34856335670773037,-0.6773892117933797,-0.32170958430131663,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.3232628744628038,0,-0.15388175532184306,-0.9612929168846139,-0.2692076784418166,1.059625885652035,-1.5685974368571278,0,-0.6242393917443081,0.3677263173442237,0.8449266300267398,-0.6611905004516694,1.1817438604405834,0.9911286240921823,-1.0795191315226824,0,-1.1613806681674528,-0.43002233669178214,0.2624666491694506,-0.9327411182149923,0.2182843279119494,0.918006042411606,0.33406448209135375,0.8172007798381472,0.48244861954910995,-0.0579546710470955,1.9251510044697837,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
